WES8617,Average=None,QualityFlag=FALSE,QualityValue=FALSE
DateTime,MP1\QFINAL,MP1\QCONTINUITY,MP1\QUANTITY
MM/dd/yyyy h:mm:ss tt,MGD,MGD,MGD
06/15/2024 11:00:00 PM,2.874785494,2.874785494,2.874785494
06/16/2024 12:00:00 AM,2.302058013,2.302058013,2.302058013
06/16/2024 01:00:00 AM,1.849334795,1.849334795,1.849334795
06/16/2024 02:00:00 AM,1.737078411,1.737078411,1.737078411
06/16/2024 03:00:00 AM,1.531162082,1.531162082,1.531162082
06/16/2024 04:00:00 AM,1.334687281,1.334687281,1.334687281
06/16/2024 05:00:00 AM,1.409467094,1.409467094,1.409467094
06/16/2024 06:00:00 AM,1.542857384,1.542857384,1.542857384
06/16/2024 07:00:00 AM,1.854734934,1.854734934,1.854734934
06/16/2024 08:00:00 AM,2.574488013,2.574488013,2.574488013
06/16/2024 09:00:00 AM,2.729766797,2.729766797,2.729766797
06/16/2024 10:00:00 AM,3.103975468,3.103975468,3.103975468
06/16/2024 11:00:00 AM,3.312601602,3.312601602,3.312601602
06/16/2024 12:00:00 PM,3.341782057,3.341782057,3.341782057
06/16/2024 01:00:00 PM,3.304639333,3.304639333,3.304639333
06/16/2024 02:00:00 PM,3.232200467,3.232200467,3.232200467
06/16/2024 03:00:00 PM,3.179171898,3.179171898,3.179171898
06/16/2024 04:00:00 PM,3.248206179,3.248206179,3.248206179
06/16/2024 05:00:00 PM,3.230165491,3.230165491,3.230165491
06/16/2024 06:00:00 PM,3.114470396,3.114470396,3.114470396
06/16/2024 07:00:00 PM,3.228734749,3.228734749,3.228734749
06/16/2024 08:00:00 PM,3.345463457,3.345463457,3.345463457
06/16/2024 09:00:00 PM,3.370929617,3.370929617,3.370929617
06/16/2024 10:00:00 PM,3.214948107,3.214948107,3.214948107
06/16/2024 11:00:00 PM,2.859483491,2.859483491,2.859483491
06/17/2024 12:00:00 AM,2.121434113,2.121434113,2.121434113
06/17/2024 01:00:00 AM,1.836063473,1.836063473,1.836063473
06/17/2024 02:00:00 AM,1.423624159,1.423624159,1.423624159
06/17/2024 03:00:00 AM,1.406444052,1.406444052,1.406444052
06/17/2024 04:00:00 AM,1.472059079,1.472059079,1.472059079
06/17/2024 05:00:00 AM,1.580766098,1.580766098,1.580766098
06/17/2024 06:00:00 AM,1.89253032,1.89253032,1.89253032
06/17/2024 07:00:00 AM,2.534118473,2.534118473,2.534118473
06/17/2024 08:00:00 AM,2.694073747,2.694073747,2.694073747
06/17/2024 09:00:00 AM,2.988525159,2.988525159,2.988525159
06/17/2024 10:00:00 AM,3.127501153,3.127501153,3.127501153
06/17/2024 11:00:00 AM,3.217585701,3.217585701,3.217585701
06/17/2024 12:00:00 PM,3.137264236,3.137264236,3.137264236
06/17/2024 01:00:00 PM,3.370550641,3.370550641,3.370550641
06/17/2024 02:00:00 PM,3.214778705,3.214778705,3.214778705
06/17/2024 03:00:00 PM,3.021723134,3.021723134,3.021723134
06/17/2024 04:00:00 PM,2.958810556,2.958810556,2.958810556
06/17/2024 05:00:00 PM,3.301870606,3.301870606,3.301870606
06/17/2024 06:00:00 PM,3.281133362,3.281133362,3.281133362
06/17/2024 07:00:00 PM,3.417594623,3.417594623,3.417594623
06/17/2024 08:00:00 PM,3.447424642,3.447424642,3.447424642
06/17/2024 09:00:00 PM,3.514598781,3.514598781,3.514598781
06/17/2024 10:00:00 PM,3.228831646,3.228831646,3.228831646
06/17/2024 11:00:00 PM,2.84044646,2.84044646,2.84044646
06/18/2024 12:00:00 AM,2.159123379,2.159123379,2.159123379
06/18/2024 01:00:00 AM,1.7093438,1.7093438,1.7093438
06/18/2024 02:00:00 AM,1.612321397,1.612321397,1.612321397
06/18/2024 03:00:00 AM,1.473882642,1.473882642,1.473882642
06/18/2024 04:00:00 AM,1.419485513,1.419485513,1.419485513
06/18/2024 05:00:00 AM,1.587609579,1.587609579,1.587609579
06/18/2024 06:00:00 AM,2.022274469,2.022274469,2.022274469
06/18/2024 07:00:00 AM,2.60442381,2.60442381,2.60442381
06/18/2024 08:00:00 AM,2.780802564,2.780802564,2.780802564
06/18/2024 09:00:00 AM,2.943189132,2.943189132,2.943189132
06/18/2024 10:00:00 AM,2.944554576,2.944554576,2.944554576
06/18/2024 11:00:00 AM,3.091447576,3.091447576,3.091447576
06/18/2024 12:00:00 PM,3.218414941,3.218414941,3.218414941
06/18/2024 01:00:00 PM,3.167192337,3.167192337,3.167192337
06/18/2024 02:00:00 PM,3.137095428,3.137095428,3.137095428
06/18/2024 03:00:00 PM,2.934514558,2.934514558,2.934514558
06/18/2024 04:00:00 PM,3.184275847,3.184275847,3.184275847
06/18/2024 05:00:00 PM,2.969825383,2.969825383,2.969825383
06/18/2024 06:00:00 PM,3.340455091,3.340455091,3.340455091
06/18/2024 07:00:00 PM,3.592809215,3.592809215,3.592809215
06/18/2024 08:00:00 PM,3.478079618,3.478079618,3.478079618
06/18/2024 09:00:00 PM,3.31256979,3.31256979,3.31256979
06/18/2024 10:00:00 PM,3.162113402,3.162113402,3.162113402
06/18/2024 11:00:00 PM,2.67765422,2.67765422,2.67765422
06/19/2024 12:00:00 AM,2.241445814,2.241445814,2.241445814
06/19/2024 01:00:00 AM,1.881565707,1.881565707,1.881565707
06/19/2024 02:00:00 AM,1.567210375,1.567210375,1.567210375
06/19/2024 03:00:00 AM,1.443581845,1.443581845,1.443581845
06/19/2024 04:00:00 AM,1.395683934,1.395683934,1.395683934
06/19/2024 05:00:00 AM,1.56752633,1.56752633,1.56752633
06/19/2024 06:00:00 AM,1.97100319,1.97100319,1.97100319
06/19/2024 07:00:00 AM,2.392321547,2.392321547,2.392321547
06/19/2024 08:00:00 AM,2.587229962,2.587229962,2.587229962
06/19/2024 09:00:00 AM,2.849919112,2.849919112,2.849919112
06/19/2024 10:00:00 AM,3.017581431,3.017581431,3.017581431
06/19/2024 11:00:00 AM,3.075648374,3.075648374,3.075648374
06/19/2024 12:00:00 PM,3.039357483,3.039357483,3.039357483
06/19/2024 01:00:00 PM,3.263764957,3.263764957,3.263764957
06/19/2024 02:00:00 PM,3.157939316,3.157939316,3.157939316
06/19/2024 03:00:00 PM,2.983129029,2.983129029,2.983129029
06/19/2024 04:00:00 PM,3.034491999,3.034491999,3.034491999
06/19/2024 05:00:00 PM,3.290185245,3.290185245,3.290185245
06/19/2024 06:00:00 PM,3.24787744,3.24787744,3.24787744
06/19/2024 07:00:00 PM,3.457618373,3.457618373,3.457618373
06/19/2024 08:00:00 PM,3.443751626,3.443751626,3.443751626
06/19/2024 09:00:00 PM,3.458990782,3.458990782,3.458990782
06/19/2024 10:00:00 PM,3.335137025,3.335137025,3.335137025
06/19/2024 11:00:00 PM,2.907598563,2.907598563,2.907598563
06/20/2024 12:00:00 AM,2.160505634,2.160505634,2.160505634
06/20/2024 01:00:00 AM,1.754184985,1.754184985,1.754184985
06/20/2024 02:00:00 AM,1.600775251,1.600775251,1.600775251
06/20/2024 03:00:00 AM,1.558493474,1.558493474,1.558493474
06/20/2024 04:00:00 AM,1.410360836,1.410360836,1.410360836
06/20/2024 05:00:00 AM,1.592042569,1.592042569,1.592042569
06/20/2024 06:00:00 AM,2.011551694,2.011551694,2.011551694
06/20/2024 07:00:00 AM,2.64494954,2.64494954,2.64494954
06/20/2024 08:00:00 AM,2.896310265,2.896310265,2.896310265
06/20/2024 09:00:00 AM,2.934216668,2.934216668,2.934216668
06/20/2024 10:00:00 AM,2.986223097,2.986223097,2.986223097
06/20/2024 11:00:00 AM,3.010337711,3.010337711,3.010337711
06/20/2024 12:00:00 PM,3.288186339,3.288186339,3.288186339
06/20/2024 01:00:00 PM,3.409624854,3.409624854,3.409624854
06/20/2024 02:00:00 PM,3.195346568,3.195346568,3.195346568
06/20/2024 03:00:00 PM,3.198056619,3.198056619,3.198056619
06/20/2024 04:00:00 PM,3.139786069,3.139786069,3.139786069
06/20/2024 05:00:00 PM,3.109226211,3.109226211,3.109226211
06/20/2024 06:00:00 PM,3.339051344,3.339051344,3.339051344
06/20/2024 07:00:00 PM,3.500706818,3.500706818,3.500706818
06/20/2024 08:00:00 PM,3.423073464,3.423073464,3.423073464
06/20/2024 09:00:00 PM,3.362356355,3.362356355,3.362356355
06/20/2024 10:00:00 PM,3.271227929,3.271227929,3.271227929
06/20/2024 11:00:00 PM,2.942566418,2.942566418,2.942566418
06/21/2024 12:00:00 AM,1.307567858,1.307567858,1.307567858
06/21/2024 01:00:00 AM,1.21956793,1.21956793,1.21956793
06/21/2024 02:00:00 AM,1.1735686,1.1735686,1.1735686
06/21/2024 03:00:00 AM,1.453662009,1.453662009,1.453662009
06/21/2024 04:00:00 AM,1.416765925,1.416765925,1.416765925
06/21/2024 05:00:00 AM,1.706752745,1.706752745,1.706752745
06/21/2024 06:00:00 AM,1.921942715,1.921942715,1.921942715
06/21/2024 07:00:00 AM,2.501055744,2.501055744,2.501055744
06/21/2024 08:00:00 AM,2.908580389,2.908580389,2.908580389
06/21/2024 09:00:00 AM,2.821270392,2.821270392,2.821270392
06/21/2024 10:00:00 AM,3.000926455,3.000926455,3.000926455
06/21/2024 11:00:00 AM,3.223461654,3.223461654,3.223461654
06/21/2024 12:00:00 PM,3.349759705,3.349759705,3.349759705
06/21/2024 01:00:00 PM,3.29960082,3.29960082,3.29960082
06/21/2024 02:00:00 PM,2.919056749,2.919056749,2.919056749
06/21/2024 03:00:00 PM,3.106229945,3.106229945,3.106229945
06/21/2024 04:00:00 PM,3.021460232,3.021460232,3.021460232
06/21/2024 05:00:00 PM,3.318046482,3.318046482,3.318046482
06/21/2024 06:00:00 PM,3.464542828,3.464542828,3.464542828
06/21/2024 07:00:00 PM,3.258829183,3.258829183,3.258829183
06/21/2024 08:00:00 PM,3.329062159,3.329062159,3.329062159
06/21/2024 09:00:00 PM,3.310396087,3.310396087,3.310396087
06/21/2024 10:00:00 PM,2.94329069,2.94329069,2.94329069
06/21/2024 11:00:00 PM,2.854026918,2.854026918,2.854026918
06/22/2024 12:00:00 AM,2.245102512,2.245102512,2.245102512
06/22/2024 01:00:00 AM,1.859645747,1.859645747,1.859645747
06/22/2024 02:00:00 AM,1.694224723,1.694224723,1.694224723
06/22/2024 03:00:00 AM,1.39713745,1.39713745,1.39713745
06/22/2024 04:00:00 AM,1.385012325,1.385012325,1.385012325
06/22/2024 05:00:00 AM,1.482087557,1.482087557,1.482087557
06/22/2024 06:00:00 AM,1.575964494,1.575964494,1.575964494
06/22/2024 07:00:00 AM,2.013690484,2.013690484,2.013690484
06/22/2024 08:00:00 AM,2.432161237,2.432161237,2.432161237
06/22/2024 09:00:00 AM,2.736823572,2.736823572,2.736823572
06/22/2024 10:00:00 AM,3.091418188,3.091418188,3.091418188
06/22/2024 11:00:00 AM,3.210740347,3.210740347,3.210740347
06/22/2024 12:00:00 PM,3.35349844,3.35349844,3.35349844
06/22/2024 01:00:00 PM,3.456821368,3.456821368,3.456821368
06/22/2024 02:00:00 PM,3.184212531,3.184212531,3.184212531
06/22/2024 03:00:00 PM,3.254513329,3.254513329,3.254513329
06/22/2024 04:00:00 PM,3.132014543,3.132014543,3.132014543
06/22/2024 05:00:00 PM,3.256287798,3.256287798,3.256287798
06/22/2024 06:00:00 PM,3.177138264,3.177138264,3.177138264
06/22/2024 07:00:00 PM,3.319655545,3.319655545,3.319655545
06/22/2024 08:00:00 PM,3.875758644,3.875758644,3.875758644
06/22/2024 09:00:00 PM,3.334461517,3.334461517,3.334461517
06/22/2024 10:00:00 PM,3.072242826,3.072242826,3.072242826
06/22/2024 11:00:00 PM,2.632081824,2.632081824,2.632081824
06/23/2024 12:00:00 AM,2.25739341,2.25739341,2.25739341
06/23/2024 01:00:00 AM,1.894031576,1.894031576,1.894031576
06/23/2024 02:00:00 AM,1.706105613,1.706105613,1.706105613
06/23/2024 03:00:00 AM,1.476846607,1.476846607,1.476846607
06/23/2024 04:00:00 AM,1.528517838,1.528517838,1.528517838
06/23/2024 05:00:00 AM,1.472968287,1.472968287,1.472968287
06/23/2024 06:00:00 AM,1.419840685,1.419840685,1.419840685
06/23/2024 07:00:00 AM,1.94854985,1.94854985,1.94854985
06/23/2024 08:00:00 AM,2.28190468,2.28190468,2.28190468
06/23/2024 09:00:00 AM,2.859738393,2.859738393,2.859738393
06/23/2024 10:00:00 AM,3.184250723,3.184250723,3.184250723
06/23/2024 11:00:00 AM,3.459149094,3.459149094,3.459149094
06/23/2024 12:00:00 PM,2.620368929,2.620368929,2.620368929
06/23/2024 02:00:00 PM,3.376683404,3.376683404,3.376683404
06/23/2024 03:00:00 PM,3.378826847,3.378826847,3.378826847
06/23/2024 04:00:00 PM,3.062095459,3.062095459,3.062095459
06/23/2024 05:00:00 PM,3.151253202,3.151253202,3.151253202
06/23/2024 06:00:00 PM,3.324091804,3.324091804,3.324091804
06/23/2024 07:00:00 PM,3.304160412,3.304160412,3.304160412
06/23/2024 08:00:00 PM,3.419658137,3.419658137,3.419658137
06/23/2024 09:00:00 PM,3.492315818,3.492315818,3.492315818
06/23/2024 10:00:00 PM,3.174621147,3.174621147,3.174621147
06/23/2024 11:00:00 PM,2.796659812,2.796659812,2.796659812
06/24/2024 12:00:00 AM,2.147894705,2.147894705,2.147894705
06/24/2024 01:00:00 AM,1.89204295,1.89204295,1.89204295
06/24/2024 02:00:00 AM,1.460967376,1.460967376,1.460967376
06/24/2024 03:00:00 AM,1.493087111,1.493087111,1.493087111
06/24/2024 04:00:00 AM,1.441087617,1.441087617,1.441087617
06/24/2024 05:00:00 AM,1.519440004,1.519440004,1.519440004
06/24/2024 06:00:00 AM,2.055745842,2.055745842,2.055745842
06/24/2024 07:00:00 AM,2.542417942,2.542417942,2.542417942
06/24/2024 08:00:00 AM,1.30384766,1.30384766,1.30384766
06/24/2024 09:00:00 AM,2.992514569,2.992514569,2.992514569
06/24/2024 10:00:00 AM,2.998477358,2.998477358,2.998477358
06/24/2024 11:00:00 AM,3.264540708,3.264540708,3.264540708
06/24/2024 12:00:00 PM,3.162747309,3.162747309,3.162747309
06/24/2024 01:00:00 PM,3.29052519,3.29052519,3.29052519
06/24/2024 02:00:00 PM,3.273900003,3.273900003,3.273900003
06/24/2024 03:00:00 PM,3.107918583,3.107918583,3.107918583
06/24/2024 04:00:00 PM,3.076236441,3.076236441,3.076236441
06/24/2024 05:00:00 PM,3.185357018,3.185357018,3.185357018
06/24/2024 06:00:00 PM,3.419448664,3.419448664,3.419448664
06/24/2024 07:00:00 PM,3.690748413,3.690748413,3.690748413
06/24/2024 08:00:00 PM,3.539236703,3.539236703,3.539236703
06/24/2024 09:00:00 PM,3.575704917,3.575704917,3.575704917
06/24/2024 10:00:00 PM,3.101941574,3.101941574,3.101941574
06/24/2024 11:00:00 PM,3.679155986,3.679155986,3.679155986
06/25/2024 01:00:00 AM,1.704552735,1.704552735,1.704552735
06/25/2024 02:00:00 AM,1.554874174,1.554874174,1.554874174
06/25/2024 03:00:00 AM,1.41631635,1.41631635,1.41631635
06/25/2024 04:00:00 AM,1.397865197,1.397865197,1.397865197
06/25/2024 05:00:00 AM,1.440345639,1.440345639,1.440345639
06/25/2024 06:00:00 AM,2.077841349,2.077841349,2.077841349
06/25/2024 07:00:00 AM,2.787265366,2.787265366,2.787265366
06/25/2024 08:00:00 AM,2.650634296,2.650634296,2.650634296
06/25/2024 09:00:00 AM,2.901645441,2.901645441,2.901645441
06/25/2024 10:00:00 AM,3.031172302,3.031172302,3.031172302
06/25/2024 11:00:00 AM,3.081333786,3.081333786,3.081333786
06/25/2024 12:00:00 PM,3.257568086,3.257568086,3.257568086
06/25/2024 01:00:00 PM,3.204975534,3.204975534,3.204975534
06/25/2024 02:00:00 PM,3.290247556,3.290247556,3.290247556
06/25/2024 03:00:00 PM,3.14234647,3.14234647,3.14234647
06/25/2024 04:00:00 PM,3.092859392,3.092859392,3.092859392
06/25/2024 05:00:00 PM,3.241076619,3.241076619,3.241076619
06/25/2024 06:00:00 PM,3.322529186,3.322529186,3.322529186
06/25/2024 07:00:00 PM,3.55533349,3.55533349,3.55533349
06/25/2024 08:00:00 PM,3.446008763,3.446008763,3.446008763
06/25/2024 09:00:00 PM,3.751826883,3.751826883,3.751826883
06/25/2024 10:00:00 PM,3.586500109,3.586500109,3.586500109
06/25/2024 11:00:00 PM,2.752643374,2.752643374,2.752643374
06/26/2024 12:00:00 AM,2.190464056,2.190464056,2.190464056
06/26/2024 01:00:00 AM,1.727893688,1.727893688,1.727893688
06/26/2024 02:00:00 AM,1.606507702,1.606507702,1.606507702
06/26/2024 03:00:00 AM,1.436912333,1.436912333,1.436912333
06/26/2024 04:00:00 AM,1.489704679,1.489704679,1.489704679
06/26/2024 05:00:00 AM,1.485466315,1.485466315,1.485466315
06/26/2024 06:00:00 AM,2.108559183,2.108559183,2.108559183
06/26/2024 07:00:00 AM,2.502759864,2.502759864,2.502759864
06/26/2024 08:00:00 AM,2.96667441,2.96667441,2.96667441
06/26/2024 09:00:00 AM,2.714143261,2.714143261,2.714143261
06/26/2024 10:00:00 AM,3.211793246,3.211793246,3.211793246
06/26/2024 11:00:00 AM,3.130461698,3.130461698,3.130461698
06/26/2024 12:00:00 PM,3.120272739,3.120272739,3.120272739
06/26/2024 01:00:00 PM,3.137337765,3.137337765,3.137337765
06/26/2024 02:00:00 PM,3.13207269,3.13207269,3.13207269
06/26/2024 03:00:00 PM,3.019560228,3.019560228,3.019560228
06/26/2024 04:00:00 PM,3.078340953,3.078340953,3.078340953
06/26/2024 05:00:00 PM,3.428422071,3.428422071,3.428422071
06/26/2024 06:00:00 PM,3.382259219,3.382259219,3.382259219
06/26/2024 07:00:00 PM,3.570256653,3.570256653,3.570256653
06/26/2024 08:00:00 PM,3.649249544,3.649249544,3.649249544
06/26/2024 09:00:00 PM,3.492915346,3.492915346,3.492915346
06/26/2024 10:00:00 PM,3.111139649,3.111139649,3.111139649
06/26/2024 11:00:00 PM,2.710258322,2.710258322,2.710258322
06/27/2024 12:00:00 AM,2.002247675,2.002247675,2.002247675
06/27/2024 01:00:00 AM,1.917682362,1.917682362,1.917682362
06/27/2024 02:00:00 AM,1.484120513,1.484120513,1.484120513
06/27/2024 03:00:00 AM,1.43918855,1.43918855,1.43918855
06/27/2024 04:00:00 AM,1.559574436,1.559574436,1.559574436
06/27/2024 05:00:00 AM,1.163423203,1.163423203,1.163423203
06/27/2024 06:00:00 AM,2.20446041,2.20446041,2.20446041
06/27/2024 07:00:00 AM,2.536517885,2.536517885,2.536517885
06/27/2024 08:00:00 AM,2.741435195,2.741435195,2.741435195
06/27/2024 09:00:00 AM,3.126437696,3.126437696,3.126437696
06/27/2024 10:00:00 AM,3.216647405,3.216647405,3.216647405
06/27/2024 11:00:00 AM,3.261475651,3.261475651,3.261475651
06/27/2024 12:00:00 PM,3.284583568,3.284583568,3.284583568
06/27/2024 01:00:00 PM,3.244480247,3.244480247,3.244480247
06/27/2024 02:00:00 PM,3.141492869,3.141492869,3.141492869
06/27/2024 03:00:00 PM,3.269784296,3.269784296,3.269784296
06/27/2024 04:00:00 PM,3.139038695,3.139038695,3.139038695
06/27/2024 05:00:00 PM,3.225197001,3.225197001,3.225197001
06/27/2024 06:00:00 PM,3.428226502,3.428226502,3.428226502
06/27/2024 07:00:00 PM,3.543035471,3.543035471,3.543035471
06/27/2024 08:00:00 PM,3.528513864,3.528513864,3.528513864
06/27/2024 09:00:00 PM,3.435816958,3.435816958,3.435816958
06/27/2024 10:00:00 PM,3.134062936,3.134062936,3.134062936
06/27/2024 11:00:00 PM,2.72773788,2.72773788,2.72773788
06/28/2024 12:00:00 AM,2.378031287,2.378031287,2.378031287
06/28/2024 01:00:00 AM,1.679033628,1.679033628,1.679033628
06/28/2024 02:00:00 AM,1.584470525,1.584470525,1.584470525
06/28/2024 03:00:00 AM,0.2070358581,0.2070358581,0.2070358581
06/28/2024 04:00:00 AM,1.519845476,1.519845476,1.519845476
06/28/2024 05:00:00 AM,1.641074465,1.641074465,1.641074465
06/28/2024 06:00:00 AM,1.831416368,1.831416368,1.831416368
06/28/2024 07:00:00 AM,2.66196661,2.66196661,2.66196661
06/28/2024 08:00:00 AM,2.764369163,2.764369163,2.764369163
06/28/2024 09:00:00 AM,3.04805717,3.04805717,3.04805717
06/28/2024 10:00:00 AM,3.120513251,3.120513251,3.120513251
06/28/2024 11:00:00 AM,3.204626594,3.204626594,3.204626594
06/28/2024 12:00:00 PM,3.328201243,3.328201243,3.328201243
06/28/2024 01:00:00 PM,3.139464178,3.139464178,3.139464178
06/28/2024 02:00:00 PM,3.276279929,3.276279929,3.276279929
06/28/2024 03:00:00 PM,3.030270746,3.030270746,3.030270746
06/28/2024 04:00:00 PM,3.046639485,3.046639485,3.046639485
06/28/2024 05:00:00 PM,3.224515428,3.224515428,3.224515428
06/28/2024 06:00:00 PM,3.378326402,3.378326402,3.378326402
06/28/2024 07:00:00 PM,3.285005417,3.285005417,3.285005417
06/28/2024 08:00:00 PM,3.295845466,3.295845466,3.295845466
06/28/2024 09:00:00 PM,3.348161414,3.348161414,3.348161414
06/28/2024 10:00:00 PM,2.942848123,2.942848123,2.942848123
