Join_Count,TARGET_FID,ANCILLARYR,ENABLED,FAC_OWNER,FAC_STATE,PLACED_BY,MODIFIED_B,DATE_PLACE,DATE_MODIF,GPS_X_COOR,GPS_Y_COOR,SYMBOL_ROT,DATA_SOURC,SUBTYPE,S_COMMON_N,MAINT_DIST,STREET_NAM,STREET_NUM,STATION_SY,PUMPSTATIO,HYPERLINK,GPS_LATITU,GPS_LONGIT,RECEIVING_,CMMS_ASSET,RFID_BARCO,PI_TAG,GENERATOR,DIESEL_PUM,GLOBALID,VALID_STRE,GIS_STREET,WETWELL_TO,WETWELL_IN,WETWELL_BT,BASIN_LOWP,CF_WETWELL,CF_WETWE_1,CF_WETWE_2,AVAIL_NUM,DATE_INSTA,MODEL_NODE,EQUIPMENT_,PARENT_EQU,GIS_OID,METER_NUMB,WATERTRACE,NAME,OWNER,TR_PLANT,STATUS,TYPE,GLOBALID_1,PLANTASSET,SHAPE_Leng,SHAPE_Area
1,311,0,1,JEA,INS,S_10B,picktn,10/8/1999,8/6/2025,404137.30000000000,2168185.70000000000,0.00000000000,WSSP P/S DATABASE,1,HAM-1520,D3,HAMMOND BLVD,1520,HAM-1520,1,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\0_999\00360.pdf,,,WW-001,LS-001005,,WWL:WEST:HAM1520,Yes,No,{F07B1640-C8E2-4CC9-8D3E-E82F938B30F0},65119,1520 HAMMOND BLVD,50.05000000000,0.00000000000,0.00000000000,,,,,,1/1/1986,,,,1367,20337517,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
1,313,0,1,JEA,INS,S_09A,picktn,10/12/1999,8/6/2025,403805.70000000000,2176223.70000000000,0.00000000000,WSSP P/S DATABASE,1,ADD-505,D3,ADDOR LN,505,ADD-505,1,,,,BUCKMAN,LS-000069,,WWL:WEST:ADD505,,,{C9397D19-4AB0-47AF-81B4-5BF33CAC488F},59709,505 ADDOR LN,73.35000000000,0.00000000000,0.00000000000,Yes,,,,,7/28/1992,,,,1369,19645148,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,314,0,1,JEA,INS,S_10A,picktn,10/13/1999,8/6/2025,433088.40000000000,2160248.00000000000,0.00000000000,WSSP P/S DATABASE,1,MCG-4170,D3,MCGIRTS BLVD,4170,MCG-4170,2,G:/Services/Shared/STANDARD/AsBuilts/WaterSewer/81000_81999/81782-95.pdf,,,WW-001,LS-001430,,WWL:WEST:MCG4170,Yes,No,{A3AA6D23-E2E4-494C-917D-FF81798E26C8},78306,4170 MCGIRTS BLVD,10.00000000000,0.00000000000,0.00000000000,,,,,,2/17/2011,,,,1370,20337741,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
1,315,0,1,JEA,INS,S_11A,gamaaw,10/12/1999,7/30/2024,430294.50000000000,2161992.70000000000,0.00000000000,WSSP P/S DATABASE \00874-875,1,LAK-4294,D3,LAKESIDE DR,4294,LAK-4294,2,,,,BUCKMAN,LS-001224,,WWL:WEST:LAK4294,,,{A2ED475B-11F1-434E-A3B5-8C1245FF4BF0},66682,4294 LAKESIDE DR,8.30000000000,0.00000000000,0.00000000000,,,,,,1/1/1982,,,,1371,10071694,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,316,0,1,JEA,INS,S_11A,gamaaw,10/12/1999,7/30/2024,424682.70000000000,2168279.80000000000,0.00000000000,WSSP P/S DATABASE,1,QUA-5148,D3,QUAN DR,5148,QUA-5148,1,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\10000_10999\10664-66.pdf,,,BUCKMAN,LS-001821,,WWL:WEST:QUA5148,,,{0C94D6BF-83FD-4812-B2CB-6647D0E73914},69862,5148 QUAN DR,23.71000000000,0.00000000000,0.00000000000,,,,,,10/12/1999,,,,1372,20337201,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,317,0,1,JEA,INS,S_11A,picktn,10/27/1999,8/6/2025,423958.00000000000,2169705.70000000000,0.00000000000,WSSP P/S DATABASE,1,BAY-5239,D3,BAYCREST RD,5239,BAY-5239,1,,,,BUCKMAN,LS-000248,,WWL:WEST:BAY5239,,,{97D180F4-938B-426D-87AB-4EA7419F1F0D},60541,5239 BAYCREST RD,23.50000000000,0.00000000000,0.00000000000,,,,,,1/1/1971,,,,1373,22424883,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,318,0,1,JEA,INS,S_10B,picktn,10/8/1999,8/6/2025,420278.20000000000,2150293.90000000000,0.00000000000,53379,1,JAM-5541,D3,JAMMES RD,5541,JAM-5541,1,,,,WW-001,LS-001146,,WWL:WEST:JAM5541,,,{4005E45A-0796-4DFD-B97D-2B94B2C48ECC},66033,5541 JAMMES RD,26.55400000000,0.00000000000,0.00000000000,,,,,,1/1/1989,,,,1374,22424850,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
1,319,0,1,JEA,INS,S_10B,picktn,10/8/1999,8/6/2025,426530.60000000000,2151051.80000000000,0.00000000000,WSSP P/S DATABASE,1,TIM-5565,D3,TIMUQUANA RD,5565,TIM-5565,2,,,,WW-001,LS-002281,,WWL:WEST:TIM5565,No,Yes,{DB1FF357-91C4-4B47-961C-68A6B08346D0},72402,5565 TIMUQUANA RD,19.67000000000,0.00000000000,0.00000000000,,,,,,1/1/1965,,,,1375,26105076,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
1,320,0,1,JEA,INS,S_10A,picktn,10/13/1999,5/12/2025,425226.10000000000,2154394.40000000000,0.00000000000,WSSP P/S DATABASE,1,LAM-5549,D3,LA MOYA AVE,5549,LAM-5549,1,,,,WW-001,LS-001205,,WWL:WEST:LAM5549,Yes,No,{7DAC0396-DA0C-4336-8CE0-EF00F7DDDCD2},66569,5549 LA MOYA AVE,9.00000000000,0.00000000000,0.00000000000,,,,,,4/14/2004,,,,1376,20337424,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
1,321,0,1,JEA,INS,S_10B,picktn,10/8/1999,5/12/2025,406770.70000000000,2147575.60000000000,0.00000000000,WSSP P/S DATABASE,1,TEN-6084,D3,TENNYSON DR,6084,TEN-6084,1,,,,WW-001,LS-002260,,WWL:WEST:TEN6084,,,{9E5E4023-186E-4164-AEB1-B362E7950E6F},72262,6084 TENNYSON DR,54.50000000000,0.00000000000,0.00000000000,,,,,,1/1/1970,,,,1377,20193740,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
1,323,0,1,JEA,INS,S_01D,picktn,8/6/1999,8/6/2025,450194.00000000000,2116561.90000000000,0.00000000000,WSSP P/S DATABASE,1,ROY-2269,D5,ROYAL FERN LN S,2269,ROY-2269,2,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\76000_76999\76055.pdf,,,WW-009,LS-001927,,WWL:SOUTH:ROY2269,No,Yes,{EA9DD384-3425-4D95-8091-2AD49874EA85},70514,2269 ROYAL FERN LN S,7.37000000000,0.00000000000,0.00000000000,,,,,,1/1/1980,,,,1380,20337145,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
1,324,0,1,JEA,INS,S_01D,picktn,7/21/1999,5/12/2025,455682.70000000000,2117651.50000000000,0.00000000000,WSSP P/S DATABASE,1,SAN-11700,D5,SAN JOSE BLVD,11700,SAN-11700,1,,,,WW-009,LS-001963,,WWL:SOUTH:SAN11700,,,{46538A5C-3A4E-4191-8510-5B06839848B3},70697,11700 SAN JOSE BLVD,24.35000000000,0.00000000000,0.00000000000,,,,,,7/21/1999,,,,1381,22493743,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
1,326,0,1,JEA,INS,S_01D,picktn,8/6/1999,8/6/2025,452477.10000000000,2111093.40000000000,0.00000000000,WSSP P/S DATABASE,1,BRA-12714,D5,BRADY PLACE BLVD S,12714,BRA-12714,2,,,,WW-009,LS-000456,,WWL:SOUTH:BRA12714,No,Yes,{D6DE5919-52DD-4B09-9BA3-509B9AA1BC0D},61158,12714 BRADY PLACE BLVD S,20.07000000000,0.00000000000,0.00000000000,,,,,,1/1/1980,,,,1383,20337005,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
1,327,0,1,JEA,INS,S_01D,picktn,7/21/1999,5/12/2025,460149.20000000000,2113624.50000000000,0.00000000000,WSSP P/S DATABASE,1,MES-12237,D5,MESA VERDE TRL,12237,MES-12237,1,,,,WW-009,LS-001455,,WWL:SOUTH:MES12237,No,Yes,{14804389-1EF7-4695-A47D-2BB5F988E8FD},67990,12237 MESA VERDE TRL,11.90000000000,0.00000000000,0.00000000000,,,,,,1/1/1980,,,,1384,20336942,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
1,328,0,1,JEA,INS,S_01D,picktn,7/21/1999,5/12/2025,461371.70000000000,2118195.50000000000,0.00000000000,WSSP P/S DATABASE,1,MER-11815,D5,MERGANSER WAY,11815,MER-11815,1,,,,WW-009,LS-001450,,WWL:SOUTH:MER11815,,,{0441F049-7B46-42AA-95C1-8959F8EA77F1},67970,11815 MERGANSER WAY,22.99000000000,0.00000000000,0.00000000000,,,,,,1/1/1980,,,,1385,20336889,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
1,332,0,1,JEA,INS,S_03A,picktn,8/27/1999,8/6/2025,468294.00000000000,2167255.90000000000,0.00000000000,WSSP P/S DATABASE,1,RYA-1531,D4,RYAR RD,1531,RYA-1531,4,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\Plant_Index\PS File\RYA-1531_Ryar Rd.pdf,,,WW-011,LS-001933,,WWL:EAST:RYA1531,Yes,No,{63309353-02D9-402A-8BD8-2700DAC24B06},70585,1531 RYAR RD,26.78000000000,0.00000000000,0.00000000000,,,,,,1/1/1992,,,,1389,21277725,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,335,0,1,JEA,INS,S_03A,picktn,8/27/1999,8/6/2025,473122.40000000000,2161588.60000000000,0.00000000000,WSSP P/S DATABASE,1,BRE-2391,D5,BREST RD,2391,BRE-2391,1,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\75000_75999\75294.pdf,,,BUCKMAN,LS-000459,,WWL:SOUTH:BRE2391,No,Yes,{5AD0BE78-679F-4559-93BD-EBB1EB12456A},61218,2391 BREST RD,7.00000000000,0.00000000000,0.00000000000,Yes,,,,,1/1/1980,,,,1392,20337505,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,336,0,1,JEA,INS,S_03A,picktn,8/27/1999,8/6/2025,476733.90000000000,2164668.80000000000,0.00000000000,WSSP P/S DATABASE,1,BLA-8621,D5,BLARNEY STONE CT,8621,BLA-8621,1,,,,WW-011,LS-000423,,WWL:SOUTH:BLA8621,No,Yes,{692C5E51-4E8B-44C1-9EBA-20024A9BCDAC},60971,8621 BLARNEY STONE CT,10.00000000000,0.00000000000,0.00000000000,,,,,,7/17/1974,,,,1393,20337504,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,338,0,1,JEA,INS,S_03A,picktn,8/27/1999,8/6/2025,474837.80000000000,2167509.10000000000,0.00000000000,WSSP P/S DATABASE,1,HOL-7834,D4,HOLIDAY RD S,7834,HOL-7834,4,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\Plant_Index\PS File\HOL-7834_Holiday Rd S.pdf,,,WW-011,LS-001093,,WWL:EAST:HOL7834,Yes,Yes,{23BABCF9-B4CD-4335-AD4D-FD3625537841},65566,7834 HOLIDAY RD S,6.00000000000,0.00000000000,0.00000000000,Yes,,,,,9/1/1981,,,,1395,25741777,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,340,0,1,JEA,INS,S_14A,picktn,10/26/1999,8/6/2025,456586.70000000000,2193998.70000000000,0.00000000000,WSSP P/S DATABASE,1,MOR-4516,D2,MORRISON ST,4516,MOR-4516,1,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\15000_15999\15515-25.pdf,,,BUCKMAN,LS-001496,,WWL:NORTH:MOR4516,Yes,No,{24B331D9-D348-47B0-8B8C-921D67BE43BE},68314,4516 MORRISON ST,15.00000000000,0.00000000000,0.00000000000,,,,,,1/1/1950,,,,1397,20337179,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,341,0,1,JEA,INS,S_06A,picktn,9/30/1999,8/6/2025,453431.80000000000,2205730.90000000000,0.00000000000,WSSP P/S DATABASE,1,ZOO-8602,D2,ZOO RD,8602,ZOO-8602,2,,,,WW-004,LS-002478,,WWL:NORTH:ZOO8602,Yes,No,{4F043943-6EAE-4F35-8718-41F986C6EE07},73765,8602 ZOO RD,6.00000000000,0.00000000000,0.00000000000,,,,,,1/1/1974,,,,1399,19769688,6815744,Cedar Bay,JEA,Cedar Bay,Current,Public,{2DD1F637-F20F-4C59-945E-1310649D3CDB},WW-004,448561.19175800000,3529987502.24000000000
1,345,0,1,JEA,INS,S_08A,picktn,9/24/1999,8/6/2025,428959.70000000000,2198933.30000000000,0.00000000000,WSSP P/S DATABASE,1,PET-6295,D2,PETTIFORD DR E,6295,PET-6295,1,,,,BUCKMAN,LS-001706,,WWL:NORTH:PET6295,,,{1AA6943A-F274-441B-8179-7488067B5492},69394,6295 PETTIFORD DR E,9.00000000000,0.00000000000,0.00000000000,,,,,,1/1/1966,,,,1403,20337403,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,348,0,1,JEA,INS,S_08A,oplacc,9/24/1999,7/17/2025,423007.60000000000,2204212.60000000000,0.00000000000,WSSP P/S DATABASE,1,FLI-5926,D2,FLICKER AVE,5926,FLI-5926,2,,,,BUCKMAN,LS-000884,,WWL:NORTH:FLI5926,Yes,No,{9032ADF0-2868-44AC-BFCF-13ED08CEF433},64253,5926 FLICKER AVE,26.20000000000,0.00000000000,0.00000000000,Yes,,,,,1/1/1988,,,,1407,23408038,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,349,0,1,JEA,INS,S_09A,picktn,10/12/1999,8/6/2025,417290.70000000000,2172062.70000000000,0.00000000000,WSSP P/S DATABASE,1,CHE-6705,D3,CHERBOURG AVE N,6705,CHE-6705,2,,,,WW-001,LS-000561,,WWL:WEST:CHE6705,No,Yes,{F264059D-968F-49A8-A323-4C4DE43359D8},62171,6705 CHERBOURG AVE N,11.67000000000,0.00000000000,0.00000000000,,,,,,4/28/2011,,,,1408,21277735,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
1,352,0,1,JEA,INS,S_10A,picktn,10/13/1999,8/6/2025,418494.60000000000,2155283.00000000000,0.00000000000,WSSP P/S DATABASE/03113,1,HAR-6640,D3,HARLOW BLVD,6640,HAR-6640,2,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\2000_2999\02972-3219.pdf,,,WW-001,LS-001019,,WWL:WEST:HAR6640,Yes,No,{2138BB26-7677-4987-8373-F6D3F729FB81},65206,6640 HARLOW BLVD,46.07500000000,0.00000000000,0.00000000000,,,,,,1/1/1954,,,,1411,19645113,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
1,357,0,1,JEA,INS,S_12A,picktn,10/14/1999,8/6/2025,424173.80000000000,2173215.30000000000,0.00000000000,WSSP P/S DATABASE,1,NOR-5121,D3,NORMANDY BLVD,5121,NOR-5121,2,,,,BUCKMAN,LS-001574,,WWL:WEST:NOR5121,,,{62608505-4A01-4BF8-B24A-321985992349},68617,5121 NORMANDY BLVD,25.00000000000,0.00000000000,0.00000000000,,,,,,1/1/1954,,,,1416,20337401,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,358,0,1,JEA,INS,S_12A,picktn,10/14/1999,8/6/2025,430841.00000000000,2173635.00000000000,0.00000000000,WSSP P/S DATABASE,1,NEL-1082,D3,NELSON ST,1082,NEL-1082,1,,,,BUCKMAN,LS-001520,,WWL:WEST:NEL1082,,,{959CDD54-15DA-47AC-A47A-D495FBA2C20A},68509,1082 NELSON ST,20.00000000000,0.00000000000,0.00000000000,,,,,,1/1/1967,,,,1417,22424890,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,360,0,1,JEA,INS,S_12A,richp,10/14/1999,6/23/2025,439522.10000000000,2179854.80000000000,0.00000000000,WSSP P/S DATABASE,1,MCC-2251,D2,MCCOYS CREEK BLVD,2251,MCC-2251,3,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\Plant_Index\PS File\MCC-2251_McCoy Creek Bv.pdf,,,BUCKMAN,LS-001428,,WWL:NORTH:MCC2251,Yes,No,{8C01B468-CEDD-4571-9895-2AE219F5A0EA},78301,2251 MCCOYS CREEK BLVD,9.00000000000,0.00000000000,0.00000000000,,,,,,1/1/1966,,,,1419,19645277,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,361,0,1,JEA,INS,S_14A,picktn,10/26/1999,8/6/2025,446234.00000000000,2179278.00000000000,0.00000000000,WSSP P/S DATABASE,1,WAT-604,D2,WATER ST,604,WAT-604,4,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\Plant_Index\PS File\WAT-604_Water St.pdf,,,BUCKMAN,LS-002394,,WWL:NORTH:WAT604,Yes,No,{26D045BF-ED6E-468F-B002-1C76277EC114},73050,604 WATER ST,10.30000000000,0.00000000000,0.00000000000,,,,,,1/1/1982,,,,1420,10114452,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,362,0,1,JEA,INS,S_02B,picktn,8/9/1999,8/6/2025,507294.90000000000,2187184.70000000000,0.00000000000,WSSP P/S DATABASE,1,GAT-12409,D4,GATELY RD S,12409,GAT-12409,1,,,,WW-011,LS-000939,,WWL:EAST:GAT12409,,,{0DE7CE27-4305-4860-B41B-66D0CDBD3D29},64586,12409 GATELY RD S,10.98000000000,0.00000000000,0.00000000000,,,,,,1/1/1970,,,,1421,20337484,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,364,0,1,JEA,INS,S_01A,picktn,7/13/1999,8/6/2025,479675.00000000000,2147788.90000000000,0.00000000000,WSSP P/S DATABASE,1,SOU-9601,D5,SOUTHBROOK DR,9601,SOU-9601,1,,,,WW-011,LS-002089,,WWL:SOUTH:SOU9601,No,Yes,{6053D756-A5C6-4C1E-A42D-D94380D633D7},71471,9601 SOUTHBROOK DR,27.50000000000,0.00000000000,0.00000000000,,,,,,1/1/1980,,,,1424,20337020,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,365,0,1,JEA,INS,S_02B,picktn,8/9/1999,8/6/2025,502622.00000000000,2158648.90000000000,0.00000000000,WSSP P/S DATABASE,1,MOU-4513,D4,MOUNTAIN BROOK LN E,4513,MOU-4513,1,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\26000_26999\26956-59.pdf,,,WW-011,LS-001508,,WWL:EAST:MOU4513,,,{93EE3178-7498-4392-9BDA-B3DEF11AC545},68354,4513 MOUNTAIN BROOK LN E,28.93000000000,0.00000000000,0.00000000000,,,,,,1/1/1985,,,,1425,20336785,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,366,0,1,JEA,INS,S_03A,picktn,8/27/1999,8/6/2025,480125.10000000000,2158460.40000000000,0.00000000000,WSSP P/S DATABASE,1,TOU-9803,D5,TOUCHTON RD,9803,TOU-9803,2,,,,WW-011,LS-002290,,WWL:SOUTH:TOU9803,Yes,No,{7F548E9E-C888-495E-B8B4-4B63CC16DCA0},72468,9803 TOUCHTON RD,53.50000000000,0.00000000000,0.00000000000,,,,,,1/1/1982,,,,1426,20337018,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,368,0,1,JEA,INS,S_01B,picktn,7/13/1999,8/6/2025,457628.00000000000,2135406.90000000000,0.00000000000,WSSP P/S DATABASE,1,PIC-9456,D5,PICKWICK DR,9456,PIC-9456,1,,,,WW-009,LS-001764,,WWL:SOUTH:PIC9456,,,{708EED57-118D-4B5D-846E-B6386C344693},69432,9456 PICKWICK DR,19.00000000000,0.00000000000,0.00000000000,Yes,,,,,1/1/1980,,,,1430,20337224,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
1,370,0,1,JEA,INS,S_01B,gamaaw,7/13/1999,7/30/2024,457057.20000000000,2131294.20000000000,0.00000000000,WSSP P/S DATABASE,1,SCO-9967,D5,SCOTT MILL RD,9967,SCO-9967,1,,,,WW-009,LS-002024,,WWL:SOUTH:SCO9967,,,{3FEE0CA7-62E5-4A69-88A1-8AB5BBDAC463},70905,9967 SCOTT MILL RD,22.00000000000,0.00000000000,0.00000000000,,,,,,1/1/1970,,,,1433,20337029,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
1,372,0,1,JEA,INS,S_01B,picktn,7/13/1999,8/6/2025,459079.50000000000,2126578.50000000000,0.00000000000,WSSP P/S DATABASE,1,HAR-3200,D5,HARTLEY RD,3200,HAR-3200,2,,,,WW-009,LS-001023,,WWL:SOUTH:HAR3200,No,Yes,{560E2C39-C933-4D27-9767-FA97E37F0216},65235,3200 HARTLEY RD,25.00000000000,0.00000000000,0.00000000000,,,,,,9/10/1974,,,,1435,24083641,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
1,373,0,1,JEA,INS,S_01B,picktn,7/13/1999,8/6/2025,457169.90000000000,2125335.80000000000,0.00000000000,WSSP P/S DATABASE,1,HAL-2975,D5,HALCYON LN,2975,HAL-2975,1,,,,WW-009,LS-001000,,WWL:SOUTH:HAL2975,,,{D7F44E09-9814-49C4-AF46-4771681741EB},65074,2975 HALCYON LN,24.34000000000,0.00000000000,0.00000000000,,,,,,1/1/1980,,,,1436,20336916,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
1,374,0,1,JEA,INS,S_01B,picktn,7/13/1999,8/6/2025,456843.90000000000,2127831.20000000000,0.00000000000,WSSP P/S DATABASE,1,HAR-3010,D5,HARTLEY RD,3010,HAR-3010,1,,,,WW-009,LS-001022,,WWL:SOUTH:HAR3010,,,{868B3EE8-2F26-4DC1-8E05-07C438D23A9A},65235,3010 HARTLEY RD,20.00000000000,0.00000000000,0.00000000000,,,,,,1/1/1985,,,,1437,20336870,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
1,376,0,1,JEA,INS,S_01B,picktn,7/13/1999,8/6/2025,469062.70000000000,2123775.20000000000,0.00000000000,WSSP P/S DATABASE,1,LOS-11065,D5,LOSCO JUNCTION DR,11065,LOS-11065,2,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\30000_30999\30367.pdf,,,WW-009,LS-001364,,WWL:SOUTH:LOS11065,No,Yes,{D53EB719-B995-4BD8-818E-6BC539A399EB},67272,11065 LOSCO JUNCTION DR,26.50000000000,0.00000000000,0.00000000000,,,,,,1/1/1980,,,,1439,20336611,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
1,377,0,1,JEA,INS,S_01B,picktn,7/14/1999,8/6/2025,478018.10000000000,2127433.90000000000,0.00000000000,WSSP P/S DATABASE \ PONY PUMP SCAN 75277,1,MIN-5872,D5,MINING TER,5872,MIN-5872,1,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\27000_27999\27004-08.pdf,,,WW-009,LS-001467,,WWL:SOUTH:MIN5872,No,Yes,{DA53F7FC-D029-4175-94B4-D29E7D2F6708},68114,5872 MINING TER,18.89000000000,0.00000000000,0.00000000000,,,,,,1/1/1970,,,,1440,20336918,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
1,380,0,1,JEA,INS,S_01C,picktn,7/15/1999,8/6/2025,474858.20000000000,2119032.20000000000,314.83856964000,WSSP P/S DATABASE,1,GRE-5050,D5,GREENLAND RD,5050,GRE-5050,1,,,,WW-009,LS-000987,,WWL:SOUTH:GRE5050,Yes,No,{811E1A8B-9415-4139-A229-DB1610C51C8F},64958,5050 GREENLAND RD,29.06000000000,0.00000000000,0.00000000000,,,,,,1/1/1990,,,,1444,20336914,6815744,Mandarin,JEA,Mandarin,Current,Public,{D49650D9-162A-4A1D-AF56-5C474F754DB2},WW-009,197039.71922400000,1141949592.83000000000
